2026-07-27 20:24:32,657 : ========== Running Processes ==========
2026-07-27 20:24:32,658 : Name : System Idle Process | PID : 0 | Username : NT AUTHORITY\SYSTEM
2026-07-27 20:24:32,681 : Name : svchost.exe | PID : 3940 | Username : None
2026-07-27 20:24:32,681 : Name : svchost.exe | PID : 3984 | Username : None
2026-07-27 20:24:32,682 : Name : svchost.exe | PID : 4040 | Username : None
2026-07-27 20:24:32,682 : Name : svchost.exe | PID : 4048 | Username : None
2026-07-27 20:24:32,682 : Name : svchost.exe | PID : 4064 | Username : None
2026-07-27 20:24:32,683 : Name : svchost.exe | PID : 4120 | Username : None
2026-07-27 20:24:32,683 : Name : TouchpointAnalyticsClientService.exe | PID : 4216 | Username : None
2026-07-27 20:24:32,683 : Name : svchost.exe | PID : 4224 | Username : None
2026-07-27 20:24:32,684 : Name : svchost.exe | PID : 4232 | Username : None
2026-07-27 20:24:32,684 : Name : AppHelperCap.exe | PID : 4240 | Username : None
2026-07-27 20:24:32,684 : Name : NetworkCap.exe | PID : 4248 | Username : None
2026-07-27 20:24:32,685 : Name : DiagsCap.exe | PID : 4256 | Username : None
2026-07-27 20:24:32,685 : Name : SysInfoCap.exe | PID : 4264 | Username : None
2026-07-27 20:24:32,685 : Name : powershell.exe | PID : 4328 | Username : HP\vaish
2026-07-27 20:24:32,686 : Name : UserOOBEBroker.exe | PID : 4352 | Username : HP\vaish
2026-07-27 20:24:32,686 : Name : svchost.exe | PID : 4396 | Username : None
2026-07-27 20:24:32,687 : Name : hp-one-agent-service.exe | PID : 4508 | Username : None
2026-07-27 20:24:32,687 : Name : Code.exe | PID : 4520 | Username : HP\vaish
2026-07-27 20:24:32,688 : Name : svchost.exe | PID : 4540 | Username : None
2026-07-27 20:24:32,688 : Name : msedgewebview2.exe | PID : 4784 | Username : HP\vaish
2026-07-27 20:24:32,689 : Name : TouchpointGpuInfo.exe | PID : 4808 | Username : None
2026-07-27 20:24:32,689 : Name : GoogleInputHandler.exe | PID : 4948 | Username : HP\vaish
2026-07-27 20:24:32,690 : Name : svchost.exe | PID : 4992 | Username : None
2026-07-27 20:24:32,690 : Name : svchost.exe | PID : 5056 | Username : None
2026-07-27 20:24:32,690 : Name : svchost.exe | PID : 5260 | Username : None
2026-07-27 20:24:32,690 : Name : svchost.exe | PID : 5356 | Username : None
2026-07-27 20:24:32,691 : Name : WmiPrvSE.exe | PID : 5364 | Username : None
2026-07-27 20:24:32,691 : Name : svchost.exe | PID : 5444 | Username : None
2026-07-27 20:24:32,691 : Name : svchost.exe | PID : 5452 | Username : None
2026-07-27 20:24:32,692 : Name : svchost.exe | PID : 5496 | Username : HP\vaish
2026-07-27 20:24:32,692 : Name : spoolsv.exe | PID : 5540 | Username : None
2026-07-27 20:24:32,693 : Name : svchost.exe | PID : 5644 | Username : None
2026-07-27 20:24:32,693 : Name : unsecapp.exe | PID : 5652 | Username : None
2026-07-27 20:24:32,693 : Name : svchost.exe | PID : 5816 | Username : None
2026-07-27 20:24:32,694 : Name : mfemms.exe | PID : 5856 | Username : None
2026-07-27 20:24:32,694 : Name : chrome.exe | PID : 5864 | Username : HP\vaish
2026-07-27 20:24:32,695 : Name : svchost.exe | PID : 5876 | Username : None
2026-07-27 20:24:32,695 : Name : Code.exe | PID : 5960 | Username : HP\vaish
2026-07-27 20:24:32,696 : Name : svchost.exe | PID : 6028 | Username : None
2026-07-27 20:24:32,696 : Name : nssm.exe | PID : 6048 | Username : None
2026-07-27 20:24:32,696 : Name : GoogleInputService.exe | PID : 6056 | Username : None
2026-07-27 20:24:32,697 : Name : HPCommRecovery.exe | PID : 6064 | Username : None
2026-07-27 20:24:32,697 : Name : ETDService.exe | PID : 6072 | Username : None
2026-07-27 20:24:32,697 : Name : svchost.exe | PID : 6092 | Username : None
2026-07-27 20:24:32,698 : Name : svchost.exe | PID : 6100 | Username : None
2026-07-27 20:24:32,698 : Name : HPPrintScanDoctorService.exe | PID : 6124 | Username : None
2026-07-27 20:24:32,698 : Name : svchost.exe | PID : 6132 | Username : None
2026-07-27 20:24:32,699 : Name : svchost.exe | PID : 6140 | Username : None
2026-07-27 20:24:32,699 : Name : WindowsTerminal.exe | PID : 6192 | Username : HP\vaish
2026-07-27 20:24:32,700 : Name : ModuleCoreService.exe | PID : 6224 | Username : None
2026-07-27 20:24:32,700 : Name : mysqld.exe | PID : 6296 | Username : None
2026-07-27 20:24:32,700 : Name : NPBKPSRV.EXE | PID : 6328 | Username : None
2026-07-27 20:24:32,701 : Name : NPHOST.EXE | PID : 6344 | Username : None
2026-07-27 20:24:32,701 : Name : mongod.exe | PID : 6396 | Username : None
2026-07-27 20:24:32,701 : Name : TNSLSNR.EXE | PID : 6412 | Username : None
2026-07-27 20:24:32,702 : Name : AggregatorHost.exe | PID : 6420 | Username : None
2026-07-27 20:24:32,702 : Name : RtkAudUService64.exe | PID : 6448 | Username : None
2026-07-27 20:24:32,702 : Name : NP2022AB.EXE | PID : 6476 | Username : None
2026-07-27 20:24:32,703 : Name : PEFService.exe | PID : 6484 | Username : None
2026-07-27 20:24:32,703 : Name : sqlwriter.exe | PID : 6500 | Username : None
2026-07-27 20:24:32,703 : Name : svchost.exe | PID : 6512 | Username : None
2026-07-27 20:24:32,704 : Name : oracle.exe | PID : 6536 | Username : None
2026-07-27 20:24:32,704 : Name : svchost.exe | PID : 6548 | Username : None
2026-07-27 20:24:32,704 : Name : svchost.exe | PID : 6580 | Username : None
2026-07-27 20:24:32,705 : Name : SECOMN64.exe | PID : 6636 | Username : None
2026-07-27 20:24:32,705 : Name : expressvpnd.exe | PID : 6788 | Username : None
2026-07-27 20:24:32,706 : Name : conhost.exe | PID : 6816 | Username : HP\vaish
2026-07-27 20:24:32,706 : Name : conhost.exe | PID : 6944 | Username : None
2026-07-27 20:24:32,707 : Name : WidgetService.exe | PID : 7100 | Username : HP\vaish
2026-07-27 20:24:32,707 : Name : MsMpEng.exe | PID : 7208 | Username : None
2026-07-27 20:24:32,707 : Name : MMSSHOST.exe | PID : 7420 | Username : None
2026-07-27 20:24:32,708 : Name : mysqld.exe | PID : 7628 | Username : None
2026-07-27 20:24:32,708 : Name : msedgewebview2.exe | PID : 7652 | Username : HP\vaish
2026-07-27 20:24:32,708 : Name : conhost.exe | PID : 7716 | Username : None
2026-07-27 20:24:32,709 : Name : svchost.exe | PID : 8196 | Username : None
2026-07-27 20:24:32,709 : Name : svchost.exe | PID : 8320 | Username : None
2026-07-27 20:24:32,709 : Name : mfevtps.exe | PID : 8340 | Username : None
2026-07-27 20:24:32,710 : Name : OneDrive.Sync.Service.exe | PID : 8512 | Username : HP\vaish
2026-07-27 20:24:32,710 : Name : ProtectedModuleHost.exe | PID : 8568 | Username : None
2026-07-27 20:24:32,711 : Name : svchost.exe | PID : 9324 | Username : None
2026-07-27 20:24:32,711 : Name : svchost.exe | PID : 9628 | Username : HP\vaish
2026-07-27 20:24:32,712 : Name : SearchHost.exe | PID : 9924 | Username : HP\vaish
2026-07-27 20:24:32,712 : Name : ModuleCoreService.exe | PID : 9928 | Username : None
2026-07-27 20:24:32,713 : Name : conhost.exe | PID : 9948 | Username : None
2026-07-27 20:24:32,713 : Name : Code.exe | PID : 10012 | Username : HP\vaish
2026-07-27 20:24:32,713 : Name : conhost.exe | PID : 10072 | Username : None
2026-07-27 20:24:32,714 : Name : chrome.exe | PID : 10168 | Username : HP\vaish
2026-07-27 20:24:32,715 : Name : ShellHost.exe | PID : 10180 | Username : HP\vaish
2026-07-27 20:24:32,715 : Name : hpqwmiex.exe | PID : 10348 | Username : None
2026-07-27 20:24:32,715 : Name : Code.exe | PID : 10440 | Username : HP\vaish
2026-07-27 20:24:32,716 : Name : chrome.exe | PID : 10500 | Username : HP\vaish
2026-07-27 20:24:32,716 : Name : svchost.exe | PID : 10528 | Username : None
2026-07-27 20:24:32,717 : Name : NgcIso.exe | PID : 10588 | Username : None
2026-07-27 20:24:32,717 : Name : McCSPServiceHost.exe | PID : 10652 | Username : None
2026-07-27 20:24:32,717 : Name : EMON.EXE | PID : 10728 | Username : None
2026-07-27 20:24:32,718 : Name : svchost.exe | PID : 10888 | Username : None
2026-07-27 20:24:32,718 : Name : svchost.exe | PID : 10932 | Username : None
2026-07-27 20:24:32,718 : Name : svchost.exe | PID : 11072 | Username : None
2026-07-27 20:24:32,719 : Name : NP2178NI.EXE | PID : 11176 | Username : None
2026-07-27 20:24:32,719 : Name : msedgewebview2.exe | PID : 11288 | Username : HP\vaish
2026-07-27 20:24:32,720 : Name : cmd.exe | PID : 11332 | Username : HP\vaish
2026-07-27 20:24:32,720 : Name : Widgets.exe | PID : 11416 | Username : HP\vaish
2026-07-27 20:24:32,721 : Name : svchost.exe | PID : 11420 | Username : None
2026-07-27 20:24:32,721 : Name : browserhost.exe | PID : 11904 | Username : HP\vaish
2026-07-27 20:24:32,722 : Name : cmd.exe | PID : 12028 | Username : HP\vaish
2026-07-27 20:24:32,722 : Name : Code.exe | PID : 12068 | Username : HP\vaish
2026-07-27 20:24:32,723 : Name : svchost.exe | PID : 12400 | Username : HP\vaish
2026-07-27 20:24:32,724 : Name : svchost.exe | PID : 12540 | Username : HP\vaish
2026-07-27 20:24:32,724 : Name : mcapexe.exe | PID : 12584 | Username : None
2026-07-27 20:24:32,724 : Name : taskhostw.exe | PID : 12636 | Username : HP\vaish
2026-07-27 20:24:32,725 : Name : svchost.exe | PID : 12768 | Username : None
2026-07-27 20:24:32,725 : Name : MfeAVSvc.exe | PID : 13072 | Username : None
2026-07-27 20:24:32,726 : Name : svchost.exe | PID : 13108 | Username : None
2026-07-27 20:24:32,726 : Name : svchost.exe | PID : 13460 | Username : None
2026-07-27 20:24:32,726 : Name : svchost.exe | PID : 13504 | Username : None
2026-07-27 20:24:32,727 : Name : msedgewebview2.exe | PID : 13624 | Username : HP\vaish
2026-07-27 20:24:32,727 : Name : msedgewebview2.exe | PID : 13700 | Username : HP\vaish
2026-07-27 20:24:32,728 : Name : svchost.exe | PID : 13780 | Username : None
2026-07-27 20:24:32,728 : Name : svchost.exe | PID : 13812 | Username : None
2026-07-27 20:24:32,728 : Name : browserhost.exe | PID : 13856 | Username : HP\vaish
2026-07-27 20:24:32,729 : Name : Code.exe | PID : 13980 | Username : HP\vaish
2026-07-27 20:24:32,730 : Name : chrome.exe | PID : 14060 | Username : HP\vaish
2026-07-27 20:24:32,730 : Name : ZVCMD64.EXE | PID : 14468 | Username : None
2026-07-27 20:24:32,730 : Name : conhost.exe | PID : 14536 | Username : None
2026-07-27 20:24:32,731 : Name : msedgewebview2.exe | PID : 14692 | Username : HP\vaish
2026-07-27 20:24:32,731 : Name : chrome.exe | PID : 14712 | Username : HP\vaish
2026-07-27 20:24:32,732 : Name : msedgewebview2.exe | PID : 14732 | Username : HP\vaish
2026-07-27 20:24:32,732 : Name : uihost.exe | PID : 15140 | Username : HP\vaish
2026-07-27 20:24:32,733 : Name : RuntimeBroker.exe | PID : 15208 | Username : HP\vaish
2026-07-27 20:24:32,734 : Name : RuntimeBroker.exe | PID : 15312 | Username : HP\vaish
2026-07-27 20:24:32,734 : Name : msedgewebview2.exe | PID : 15440 | Username : HP\vaish
2026-07-27 20:24:32,735 : Name : conhost.exe | PID : 15460 | Username : HP\vaish
2026-07-27 20:24:32,735 : Name : Code.exe | PID : 15512 | Username : HP\vaish
2026-07-27 20:24:32,736 : Name : HP.HPX.exe | PID : 15596 | Username : HP\vaish
2026-07-27 20:24:32,736 : Name : pet.exe | PID : 15836 | Username : HP\vaish
2026-07-27 20:24:32,737 : Name : WmiPrvSE.exe | PID : 15840 | Username : None
2026-07-27 20:24:32,737 : Name : svchost.exe | PID : 15864 | Username : HP\vaish
2026-07-27 20:24:32,738 : Name : svchost.exe | PID : 16048 | Username : None
2026-07-27 20:24:32,738 : Name : msedgewebview2.exe | PID : 16064 | Username : HP\vaish
2026-07-27 20:24:32,739 : Name : svchost.exe | PID : 16140 | Username : None
2026-07-27 20:24:32,739 : Name : WhatsApp.Root.exe | PID : 16172 | Username : HP\vaish
2026-07-27 20:24:32,740 : Name : Code.exe | PID : 16324 | Username : HP\vaish
2026-07-27 20:24:32,740 : Name : ctfmon.exe | PID : 16584 | Username : HP\vaish
2026-07-27 20:24:32,741 : Name : svchost.exe | PID : 16636 | Username : HP\vaish
2026-07-27 20:24:32,741 : Name : chrome.exe | PID : 16648 | Username : HP\vaish
2026-07-27 20:24:32,742 : Name : taskhostw.exe | PID : 16664 | Username : HP\vaish
2026-07-27 20:24:32,742 : Name : msedgewebview2.exe | PID : 16984 | Username : HP\vaish
2026-07-27 20:24:32,743 : Name : PhoneExperienceHost.exe | PID : 16992 | Username : HP\vaish
2026-07-27 20:24:32,744 : Name : APCONSVC.EXE | PID : 17056 | Username : None
2026-07-27 20:24:32,744 : Name : dasHost.exe | PID : 17156 | Username : None
2026-07-27 20:24:32,744 : Name : conhost.exe | PID : 17268 | Username : HP\vaish
2026-07-27 20:24:32,745 : Name : svchost.exe | PID : 17564 | Username : None
2026-07-27 20:24:32,745 : Name : msedgewebview2.exe | PID : 17668 | Username : HP\vaish
2026-07-27 20:24:32,746 : Name : chrome.exe | PID : 17736 | Username : HP\vaish
2026-07-27 20:24:32,746 : Name : svchost.exe | PID : 17824 | Username : None
2026-07-27 20:24:32,747 : Name : chrome.exe | PID : 18184 | Username : HP\vaish
2026-07-27 20:24:32,747 : Name : TextInputHost.exe | PID : 18512 | Username : HP\vaish
2026-07-27 20:24:32,748 : Name : chrome.exe | PID : 18672 | Username : HP\vaish
2026-07-27 20:24:32,749 : Name : BridgeCommunication.exe | PID : 18764 | Username : HP\vaish
2026-07-27 20:24:32,749 : Name : BraveCrashHandler.exe | PID : 18900 | Username : None
2026-07-27 20:24:32,749 : Name : BraveCrashHandler64.exe | PID : 19000 | Username : None
2026-07-27 20:24:32,750 : Name : Code.exe | PID : 19072 | Username : HP\vaish
2026-07-27 20:24:32,750 : Name : svchost.exe | PID : 19188 | Username : None
2026-07-27 20:24:32,751 : Name : ETDCtrl.exe | PID : 19428 | Username : HP\vaish
2026-07-27 20:24:32,751 : Name : OfficeClickToRun.exe | PID : 19472 | Username : None
2026-07-27 20:24:32,752 : Name : msedgewebview2.exe | PID : 19520 | Username : HP\vaish
2026-07-27 20:24:32,752 : Name : svchost.exe | PID : 19584 | Username : HP\vaish
2026-07-27 20:24:32,753 : Name : msedgewebview2.exe | PID : 19800 | Username : HP\vaish
2026-07-27 20:24:32,753 : Name : msedgewebview2.exe | PID : 20052 | Username : HP\vaish
2026-07-27 20:24:32,754 : Name : Code.exe | PID : 20084 | Username : HP\vaish
2026-07-27 20:24:32,754 : Name : cmd.exe | PID : 20176 | Username : HP\vaish
2026-07-27 20:24:32,755 : Name : chrome.exe | PID : 20208 | Username : HP\vaish
2026-07-27 20:24:32,755 : Name : svchost.exe | PID : 20456 | Username : None
2026-07-27 20:24:32,756 : Name : OpenConsole.exe | PID : 20564 | Username : HP\vaish
2026-07-27 20:24:32,756 : Name : msedgewebview2.exe | PID : 20892 | Username : HP\vaish
2026-07-27 20:24:32,757 : Name : chrome.exe | PID : 20944 | Username : HP\vaish
2026-07-27 20:24:32,757 : Name : audiodg.exe | PID : 21168 | Username : None
2026-07-27 20:24:32,758 : Name : NisSrv.exe | PID : 21264 | Username : None
2026-07-27 20:24:32,758 : Name : conhost.exe | PID : 21352 | Username : HP\vaish
2026-07-27 20:24:32,759 : Name : cmd.exe | PID : 21376 | Username : HP\vaish
2026-07-27 20:24:32,759 : Name : SecurityHealthService.exe | PID : 21388 | Username : None
2026-07-27 20:24:32,760 : Name : RuntimeBroker.exe | PID : 21560 | Username : HP\vaish
2026-07-27 20:24:32,760 : Name : chrome.exe | PID : 21596 | Username : HP\vaish
2026-07-27 20:24:32,761 : Name : svchost.exe | PID : 21716 | Username : None
2026-07-27 20:24:32,761 : Name : svchost.exe | PID : 21804 | Username : None
2026-07-27 20:24:32,762 : Name : conhost.exe | PID : 22232 | Username : HP\vaish
2026-07-27 20:24:32,762 : Name : msedgewebview2.exe | PID : 22292 | Username : HP\vaish
2026-07-27 20:24:32,763 : Name : FileCoAuth.exe | PID : 22496 | Username : HP\vaish
2026-07-27 20:24:32,763 : Name : McUICnt.exe | PID : 22540 | Username : HP\vaish
2026-07-27 20:24:32,764 : Name : msedgewebview2.exe | PID : 22556 | Username : HP\vaish
2026-07-27 20:24:32,765 : Name : ApplicationFrameHost.exe | PID : 22988 | Username : HP\vaish
2026-07-27 20:24:32,765 : Name : StartMenuExperienceHost.exe | PID : 23348 | Username : HP\vaish
2026-07-27 20:24:32,766 : Name : svchost.exe | PID : 23456 | Username : HP\vaish
2026-07-27 20:24:32,766 : Name : SystemSettings.exe | PID : 23468 | Username : HP\vaish
2026-07-27 20:24:32,767 : Name : servicehost.exe | PID : 23496 | Username : None
2026-07-27 20:24:32,767 : Name : conhost.exe | PID : 23620 | Username : None
2026-07-27 20:24:32,768 : Name : powershell.exe | PID : 23716 | Username : HP\vaish
2026-07-27 20:24:32,768 : Name : svchost.exe | PID : 23800 | Username : None
2026-07-27 20:24:32,769 : Name : cmd.exe | PID : 24232 | Username : HP\vaish
2026-07-27 20:24:32,769 : Name : WmiPrvSE.exe | PID : 24300 | Username : None
2026-07-27 20:24:32,769 : Name : wlanext.exe | PID : 24888 | Username : None
2026-07-27 20:24:32,770 : Name : dasHost.exe | PID : 25076 | Username : None
2026-07-27 20:24:32,770 : Name : chrome.exe | PID : 25432 | Username : HP\vaish
2026-07-27 20:24:32,770 : Name : svchost.exe | PID : 25876 | Username : None
2026-07-27 20:24:32,771 : Name : Code.exe | PID : 25900 | Username : HP\vaish
2026-07-27 20:24:32,772 : Name : msedgewebview2.exe | PID : 25920 | Username : HP\vaish
2026-07-27 20:24:32,772 : Name : svchost.exe | PID : 26100 | Username : None
2026-07-27 20:24:32,772 : Name : svchost.exe | PID : 26192 | Username : None
2026-07-27 20:24:32,773 : Name : EMAILSCN.EXE | PID : 26196 | Username : HP\vaish
2026-07-27 20:24:32,773 : Name : MfeBrowserHost.exe | PID : 26228 | Username : HP\vaish
2026-07-27 20:24:32,774 : Name : chrome.exe | PID : 26440 | Username : HP\vaish
2026-07-27 20:24:32,774 : Name : browserhost.exe | PID : 26632 | Username : HP\vaish
2026-07-27 20:24:32,775 : Name : chrome.exe | PID : 26768 | Username : HP\vaish
2026-07-27 20:24:32,776 : Name : chrome.exe | PID : 27000 | Username : HP\vaish
2026-07-27 20:24:32,776 : Name : NVDisplay.Container.exe | PID : 27180 | Username : None
2026-07-27 20:24:32,776 : Name : chrome.exe | PID : 27260 | Username : HP\vaish
2026-07-27 20:24:32,777 : Name : MfeBrowserHost.exe | PID : 27512 | Username : HP\vaish
2026-07-27 20:24:32,778 : Name : RuntimeBroker.exe | PID : 27644 | Username : HP\vaish
2026-07-27 20:24:32,778 : Name : SECOCL64.exe | PID : 28080 | Username : HP\vaish
2026-07-27 20:24:32,779 : Name : dllhost.exe | PID : 28188 | Username : HP\vaish
2026-07-27 20:24:32,779 : Name : svchost.exe | PID : 28504 | Username : None
2026-07-27 20:24:32,780 : Name : AppVShNotify.exe | PID : 28520 | Username : HP\vaish
2026-07-27 20:24:32,780 : Name : svchost.exe | PID : 28636 | Username : HP\vaish
2026-07-27 20:24:32,781 : Name : svchost.exe | PID : 28684 | Username : None
2026-07-27 20:24:32,781 : Name : MoUsoCoreWorker.exe | PID : 29764 | Username : None
2026-07-27 20:24:32,781 : Name : svchost.exe | PID : 29816 | Username : None
2026-07-27 20:24:32,782 : Name : chrome.exe | PID : 29848 | Username : HP\vaish
2026-07-27 20:24:32,782 : Name : msedgewebview2.exe | PID : 30616 | Username : HP\vaish
2026-07-27 20:24:32,783 : Name : MpDefenderCoreService.exe | PID : 30712 | Username : None
2026-07-27 20:24:32,783 : Name : OpenConsole.exe | PID : 30736 | Username : HP\vaish
2026-07-27 20:24:32,784 : Name : py.exe | PID : 30884 | Username : HP\vaish
2026-07-27 20:24:32,784 : Name : msedgewebview2.exe | PID : 31048 | Username : HP\vaish
2026-07-27 20:24:32,785 : Name : python.exe | PID : 31068 | Username : HP\vaish
2026-07-27 20:24:32,785 : Name : conhost.exe | PID : 31220 | Username : None
2026-07-27 20:24:32,786 : Name : Code.exe | PID : 31312 | Username : HP\vaish
2026-07-27 20:24:32,786 : Name : chrome.exe | PID : 31356 | Username : HP\vaish
2026-07-27 20:24:32,787 : Name : SearchProtocolHost.exe | PID : 31428 | Username : None
2026-07-27 20:24:32,787 : Name : cmd.exe | PID : 31776 | Username : HP\vaish
2026-07-27 20:24:32,788 : Name : ZVMonNt.exe | PID : 32220 | Username : None
2026-07-27 20:24:32,788 : Name : SearchIndexer.exe | PID : 32448 | Username : None
2026-07-27 20:24:32,788 : Name : conhost.exe | PID : 32528 | Username : HP\vaish
2026-07-27 20:24:32,789 : Name : NPAVIDS.EXE | PID : 32728 | Username : None
2026-07-27 20:24:32,789 : Name : conhost.exe | PID : 32904 | Username : HP\vaish
2026-07-27 20:24:32,790 : Name : MfeBrowserHost.exe | PID : 33748 | Username : HP\vaish
2026-07-27 20:24:32,790 : =======================================
2026-07-27 20:24:32,790 : Program executed successfully.
2026-07-27 20:27:59,104 : Usage : python ProcInfo.py
2026-07-27 20:30:53,717 : Usage : python ProcInfo.py
